time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1716607392.61040020,0.02548561,4442,0.00031721,0.00000000,0,0.00000112,268920,268940,50,0.00046616
1716607392.71036625,0.02207328,4476,0.00037785,0.00000000,0,0.00000096,268940,268965,51,0.00023691
1716607392.81049109,0.02031920,4458,0.00033082,0.00000000,0,0.00000100,268965,268973,41,0.00047311
1716607392.91048789,0.02207284,4475,0.00035521,0.00000000,0,0.00000103,268973,268995,50,0.00046313
1716607393.01046133,0.02192170,4471,0.00028971,0.00000000,0,0.00000141,268995,269003,52,0.00043160
1716607393.11050725,0.02193381,4485,0.00056406,0.00000000,0,0.00000088,269003,269039,60,0.00047200
1716607393.21078420,0.02140498,4522,0.00048663,0.00000000,0,0.00000099,269039,269046,61,0.00055098
1716607393.31069756,0.02300872,4527,0.00043628,0.00000000,0,0.00000100,269046,269052,57,0.00050513
1716607393.41075754,0.02166798,4509,0.00032230,0.00000000,0,0.00000109,269052,269071,49,0.00046675
1716607393.51046658,0.02089863,4599,0.00046932,0.00000000,0,0.00000165,269071,269085,60,0.00047407
1716607393.61090994,0.01990400,4537,0.00035251,0.00000000,0,0.00000093,269085,269115,54,0.00048068
1716607393.71072555,0.02396472,4511,0.00082246,0.00000000,0,0.00000112,269115,269116,60,0.00046515
1716607393.81076574,0.02123592,4523,0.00039000,0.00000000,0,0.00000085,269116,269146,60,0.00050064
1716607393.91073418,0.02172373,4492,0.00034607,0.00000000,0,0.00000085,269146,269167,52,0.00046639
1716607394.01099491,0.02281665,4557,0.00049907,0.00000000,0,0.00000096,269167,269180,57,0.00051722
1716607394.11091375,0.02116336,4517,0.00041001,0.00000000,0,0.00000107,269180,269194,53,0.00048072
1716607394.21088862,0.02027028,4520,0.00038955,0.00000000,0,0.00000126,269194,269211,57,0.00068154
1716607394.31091928,0.02083175,4561,0.00028363,0.00000000,0,0.00000121,269211,269232,43,0.00045103
1716607394.41106868,0.02182440,4551,0.00039928,0.00000000,0,0.00000126,269232,269268,62,0.00050198
1716607394.51099324,0.02205269,4573,0.00050675,0.00000000,0,0.00000097,269268,269249,61,0.00043260
1716607394.61102128,0.02041695,4510,0.00042477,0.00000000,0,0.00000097,269249,269259,54,0.00051606
1716607394.70965409,0.02006120,4557,0.00042893,0.00000000,0,0.00000074,269259,269275,55,0.00046676
1716607394.81018710,0.02096151,4515,0.00076596,0.00000000,0,0.00000107,269275,269218,57,0.00046467
1716607394.90995908,0.02146911,4473,0.00042772,0.00000000,0,0.00000101,269218,269238,72,0.00049853
1716607395.01003218,0.02052836,4532,0.00050053,0.00000000,0,0.00000146,269238,269263,66,0.00044299
1716607395.10998416,0.02022213,4518,0.00042262,0.00000000,0,0.00000071,269263,269292,69,0.00049658
1716607395.21001768,0.02166138,4550,0.00043939,0.00000000,0,0.00000098,269292,269320,46,0.00047352
1716607395.30994844,0.02214914,4547,0.00054596,0.00000000,0,0.00000110,269320,269322,64,0.00046420
1716607395.41009593,0.02178479,4565,0.00032799,0.00000000,0,0.00000121,269322,269363,68,0.00046527
1716607395.51007414,0.02068469,4583,0.00048652,0.00000000,0,0.00000094,269363,269406,68,0.00043995
1716607395.60992575,0.01992194,4582,0.00079781,0.00000000,0,0.00000104,269406,269439,61,0.00046328
1716607395.70991492,0.02078443,4606,0.00059273,0.00000000,0,0.00000071,269439,269251,69,0.00069304
1716607395.80993986,0.01993353,4556,0.00035570,0.00000000,0,0.00000101,269251,269275,61,0.00055072
1716607395.90992451,0.02263838,4567,0.00028981,0.00000000,0,0.00000114,269275,269291,53,0.00053797
1716607396.01015353,0.01930779,4606,0.00043198,0.00000000,0,0.00000103,269291,269312,60,0.00044830
1716607396.11008286,0.01966358,4589,0.00034705,0.00000000,0,0.00000091,269312,269342,50,0.00052984
1716607396.21021891,0.02049339,4571,0.00046270,0.00000000,0,0.00000105,269342,269349,57,0.00052490
1716607396.31030750,0.02116501,4586,0.00073558,0.00000000,0,0.00000103,269349,269296,63,0.00055477
1716607396.41021538,0.01786152,4633,0.00053439,0.00000000,0,0.00000062,269296,269312,56,0.00046907
1716607396.51032758,0.01985133,4617,0.00049444,0.00000000,0,0.00000092,269312,269340,62,0.00045575
1716607396.61044431,0.01954753,4632,0.00065910,0.00000000,0,0.00000054,269340,269379,64,0.00048041
1716607396.71036696,0.02077017,4617,0.00027267,0.00000000,0,0.00000114,269379,269385,49,0.00047417
1716607396.81037664,0.01910178,4724,0.00035410,0.00000000,0,0.00000126,269385,269391,44,0.00023631
1716607396.91055512,0.02015741,4653,0.00034042,0.00000000,0,0.00000088,269391,269421,50,0.00051098
1716607397.01058841,0.02354155,4679,0.00048870,0.00000000,0,0.00000094,269421,269446,45,0.00023610
1716607397.11056113,0.02036648,4703,0.00051662,0.00000000,0,0.00000093,269446,269466,61,0.00071526
1716607397.21079683,0.02098058,4707,0.00044919,0.00000000,0,0.00000102,269466,269503,62,0.00062486
1716607397.31070232,0.02031942,4760,0.00030015,0.00000000,0,0.00000101,269503,269533,47,0.00047947
1716607397.41070771,0.02056455,4732,0.00055580,0.00000000,0,0.00000106,269533,269530,59,0.00046686
1716607397.51049757,0.02065252,4750,0.00042818,0.00000000,0,0.00000091,269530,269525,55,0.00047222
1716607397.61081505,0.01875094,4783,0.00030066,0.00000000,0,0.00000100,269525,269546,41,0.00047343
1716607397.71085477,0.02015671,4740,0.00034243,0.00000000,0,0.00000124,269546,269560,40,0.00046253
1716607397.81072378,0.02059923,4794,0.00028879,0.00000000,0,0.00000136,269560,269571,43,0.00048625
1716607397.91099334,0.02013904,4793,0.00024725,0.00000000,0,0.00000074,269571,269572,45,0.00048019
1716607398.01097488,0.02036345,4790,0.00021335,0.00000000,0,0.00000128,269572,269597,51,0.00046747
1716607398.11088777,0.01990617,4800,0.00030464,0.00000000,0,0.00000120,269597,269603,49,0.00046872
1716607398.21092200,0.02091080,4787,0.00045626,0.00000000,0,0.00000124,269603,269630,60,0.00047417
1716607398.31091690,0.02100864,4809,0.00034930,0.00000000,0,0.00000097,269630,269632,43,0.00029992
1716607398.40997028,0.02036199,4813,0.00037528,0.00000000,0,0.00000102,269632,269648,47,0.00047273
1716607398.51032090,0.01767313,4757,0.00036525,0.00000000,0,0.00000122,269648,269657,46,0.00051886
1716607398.60984349,0.01779817,4861,0.00030742,0.00000000,0,0.00000055,269657,269671,38,0.00055717
1716607398.71013737,0.01947203,4813,0.00037356,0.00000000,0,0.00000083,269671,269681,50,0.00055835
1716607398.81014037,0.02056097,4799,0.00045914,0.00000000,0,0.00000103,269681,269674,56,0.00042640
1716607398.91010952,0.01997452,4837,0.00030042,0.00000000,0,0.00000128,269674,269707,47,0.00028674
1716607399.01005507,0.01992866,4779,0.00057254,0.00000000,0,0.00000100,269707,269708,47,0.00021696
1716607399.11008358,0.02295099,4843,0.00033141,0.00000000,0,0.00000096,269708,269727,44,0.00043344
1716607399.20991564,0.01820530,4840,0.00038839,0.00000000,0,0.00000064,269727,269746,40,0.00046609
1716607399.31000423,0.01986620,4828,0.00036377,0.00000000,0,0.00000106,269746,269750,47,0.00049068
1716607399.41002440,0.02054129,4852,0.00038575,0.00000000,0,0.00000108,269750,269763,51,0.00047712
1716607399.50983119,0.02031068,4789,0.00046380,0.00000000,0,0.00000134,269763,269769,45,0.00067520
1716607399.60990548,0.01914301,4842,0.00038439,0.00000000,0,0.00000087,269769,269794,50,0.00021667
1716607399.70992780,0.02025922,4837,0.00063939,0.00000000,0,0.00000099,269794,269774,49,0.00058836
1716607399.80996728,0.01896014,4862,0.00036046,0.00000000,0,0.00000101,269774,269766,39,0.00047948
1716607399.90993667,0.02087844,4919,0.00035509,0.00000000,0,0.00000116,269766,269779,51,0.00047126
1716607400.01017570,0.01981613,4859,0.00039833,0.00000000,0,0.00000141,269779,269792,50,0.00052449
1716607400.11014342,0.01899378,4872,0.00036335,0.00000000,0,0.00000096,269792,269812,38,0.00048758
1716607400.21032190,0.01914927,4816,0.00036065,0.00000000,0,0.00000134,269812,269842,55,0.00047569
1716607400.31026936,0.01827281,4868,0.00034363,0.00000000,0,0.00000074,269842,269866,62,0.00058356
1716607400.41034913,0.02042967,4886,0.00063627,0.00000000,0,0.00000083,269866,269846,54,0.00045754
1716607400.51019359,0.01940642,4814,0.00027004,0.00000000,0,0.00000132,269846,269850,35,0.00047517
1716607400.61040640,0.01826963,4855,0.00030249,0.00000000,0,0.00000146,269850,269844,37,0.00055870
1716607400.71040273,0.01783148,4830,0.00033231,0.00000000,0,0.00000084,269844,269851,41,0.00041633
1716607400.81039953,0.01879226,4856,0.00037755,0.00000000,0,0.00000126,269851,269858,41,0.00051389
